roomType_keyitem,roomType_bosskey,roomType_s,roomType_b,roomType_k,roomType_l,roomType_p,itemLockedFromNeighbors,distanceOfRoomToOptimalPath,passableFromNeighbors,doorGoTo_keyitem,doorGoTo_bosskey,doorGoTo_s,doorGoTo_b,doorGoTo_k,doorGoTo_l,doorGoTo_p,doorsOnPath,puzzleRoomsInLevel,puzzleLockedDoorsOnPath,itemLockedDoorsInLevel,softLockedToNeighbors,passableDoorsInLevel,doorsToNeighbors,pathLength,bombLockedFromNeighbors,doorTypesFrom_keyitem,doorTypesFrom_bosskey,doorTypesFrom_s,doorTypesFrom_b,doorTypesFrom_k,doorTypesFrom_l,doorTypesFrom_p,bigKeyDoorsInLevel,puzzleNeighbors,bombLockedToNeighbors,distanceToSpecialItem,crossings,pureDepth,oneWayLockedFromNeighbors,lockedDoorsOnPath,bigKeyLockedDoorsOnPath,softLockedDoorsOnPath,bigKeyLockedFromNeighbors,puzzleLockedDoorsInLevel,lockedFromNeighbors,lookAheadsInLevel,puzzleLockedToNeighbors,oneWayLockedToNeighbors,itemRoomsInLevel,enemyRoomsOnPath,doorTypesTo_keyitem,doorTypesTo_bosskey,doorTypesTo_s,doorTypesTo_b,doorTypesTo_k,doorTypesTo_l,doorTypesTo_p,maximumDistanceToPath,distanceToDungeonKey,lockedToNeighbors,lockedDoorsInLevel,bombLockedDoorsOnPath,totalCrossings,itemLockedToNeighbors,roomsOnPath,puzzleLockedFromNeighbors,itemLockedDoorsOnPath,doorCameFrom_keyitem,doorCameFrom_bosskey,doorCameFrom_s,doorCameFrom_b,doorCameFrom_k,doorCameFrom_l,doorCameFrom_p,softLockedDoorsInLevel,oneWayDoorsOnPath,lookAheadsOnPath,puzzleRoomsOnPath,numberOfNeighbors,bigKeyLockedToNeighbors,roomCameFrom_keyitem,roomCameFrom_bosskey,roomCameFrom_s,roomCameFrom_b,roomCameFrom_k,roomCameFrom_l,roomCameFrom_p,doorsInLevel,itemRoomsOnPath,oneWayDoorsInLevel,roomGoTo_keyitem,roomGoTo_bosskey,roomGoTo_s,roomGoTo_b,roomGoTo_k,roomGoTo_l,roomGoTo_p,itemNeighbors,bombLockedDoorsInLevel,passableToNeighbors,enemyRoomsInLevel,maximumCrossings,depth,softLockedFromNeighbors,lookAheadToNeighbors,roomsInLevel,enemyNeighbors,lookAheadFromNeighbors
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,43,7,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0,9,0,11,0,0,0,2,0,0,6,13,0,0,0,0,0,0,0,2,nan,0,12,6,24,0,18,0,0,0,0,0,0,0,0,0,14,0,1,7,2,0,0,0,0,0,1,0,0,54,5,0,0,0,0,0,0,0,0,1,10,2,16,2,18,0,0,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,1,0,1,24,0,0,0,0,0,0,1,0,0,1,0,9,1,7,0,9,0,11,0,0,0,2,0,0,6,13,0,0,0,0,0,1,0,2,nan,0,12,6,24,0,18,0,0,0,0,0,0,0,1,0,14,0,1,7,1,0,0,0,0,0,0,0,1,54,5,0,0,0,0,0,0,0,0,0,10,0,16,2,9,1,0,25,1,0
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,1,0,23,2,0,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,2,20,4,0,0,0,38,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,2,0,0,0,1,0,23,1,2,0,15,0,2,0,6,2,10,0,0,17,14,0,0,0,0,2,0,0,2,20,2,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,1,0,1,1,2,0,20,4,4,0,0,38,1,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,1,0,0,0,1,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,1,20,4,1,0,0,38,0,0
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,23,1,8,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,2,2,3,20,4,19,0,0,38,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,1,0,0,0,0,0,23,1,1,0,15,0,2,0,6,1,10,0,0,17,14,0,0,0,0,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,1,0,0,0,0,94,13,6,0,0,0,0,1,0,0,1,2,1,20,4,3,0,0,38,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,73,6,5,4,0,0,3,37,0,0,0,0,0,3,0,0,0,0,0,23,1,3,0,15,0,2,0,6,3,10,0,0,17,14,0,0,0,0,3,0,0,2,20,3,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,3,0,0,0,0,0,1,0,0,94,13,6,0,0,0,0,0,0,0,2,2,0,20,4,5,0,0,38,2,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,1,0,1,0,0,0,1,0,23,0,4,0,15,0,2,0,6,1,10,0,0,17,14,0,0,1,0,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,2,0,0,0,0,0,1,0,1,94,13,6,0,0,0,0,1,0,0,2,2,0,20,4,6,0,1,38,1,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,2,0,0,0,0,0,0,0,23,1,5,0,15,0,2,0,6,0,10,0,0,17,14,0,0,2,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,7,0,2,38,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,1,0,1,0,0,0,0,0,23,1,5,0,15,0,2,0,6,1,10,0,0,17,14,0,0,1,0,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,0,20,4,9,0,1,38,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73,6,5,4,0,0,4,37,0,0,0,0,0,2,0,0,0,2,0,23,3,4,0,15,0,2,0,6,2,10,1,0,17,14,0,0,0,0,2,0,0,2,20,2,16,1,37,0,27,1,4,0,0,0,0,1,0,0,2,4,8,5,4,0,0,0,0,0,1,0,1,94,13,6,0,0,0,0,0,0,0,3,2,1,20,4,6,0,0,38,3,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,1,0,23,0,6,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,1,94,13,6,0,0,0,0,0,0,0,1,2,2,20,4,12,0,0,38,2,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,23,0,7,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,1,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,13,0,0,38,1,0
0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,6,37,0,0,0,0,0,1,0,0,0,1,0,23,4,5,0,15,0,2,0,6,1,10,1,0,17,14,0,0,0,0,1,0,0,2,20,1,16,1,37,2,27,1,4,0,0,0,0,0,0,0,2,4,8,5,6,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,2,2,2,20,4,11,0,0,38,3,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,4,37,0,0,0,0,0,0,0,0,0,2,0,23,4,6,1,15,0,2,0,6,0,10,1,1,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,1,4,0,0,0,0,0,0,0,2,4,8,5,4,0,0,0,0,0,0,0,1,94,13,6,0,0,0,0,1,0,0,2,2,2,20,4,12,0,0,38,2,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,1,0,1,0,0,0,1,0,23,1,6,0,15,0,2,0,6,1,10,0,0,17,14,0,0,1,0,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,1,0,0,0,0,2,4,8,5,3,0,0,0,0,0,1,0,0,94,13,6,0,0,0,0,0,0,0,2,2,1,20,4,16,0,1,38,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,4,37,0,0,0,2,0,0,0,0,0,1,0,23,1,9,1,15,0,2,0,6,0,10,0,1,17,14,0,0,2,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,4,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,3,2,1,20,4,20,0,2,38,1,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,4,37,0,0,0,0,0,0,0,0,0,1,0,23,2,7,2,15,0,2,0,6,0,10,1,2,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,1,4,0,0,0,0,0,0,0,2,4,8,5,4,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,3,2,1,20,4,18,0,0,38,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,6,5,4,2,0,4,37,0,0,0,0,0,1,2,0,0,1,0,23,1,7,0,15,0,2,0,6,1,10,0,0,17,14,0,0,0,0,1,2,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,4,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,27,2,0,38,3,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,28,0,0,38,1,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,1,0,23,0,9,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,1,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,29,0,0,38,1,0
0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,28,0,0,38,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,73,6,5,4,0,0,3,37,1,0,0,0,1,1,0,0,0,0,1,23,1,13,0,15,0,2,0,6,1,10,0,0,17,14,0,0,0,1,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,33,0,0,38,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,1,0,0,0,0,0,23,1,14,0,15,0,2,0,6,1,10,0,0,17,14,0,0,0,0,1,0,0,2,20,1,16,1,37,0,27,0,4,0,0,0,0,1,0,0,2,4,8,5,2,0,0,0,0,0,1,0,0,94,13,6,0,0,0,1,0,0,0,1,2,1,20,4,34,0,0,38,1,0
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,1,15,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,35,0,0,38,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,1,0,0,0,1,0,0,0,0,0,1,23,0,14,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,1,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,1,0,0,0,2,4,8,5,1,0,0,0,0,0,1,0,0,94,13,6,0,0,0,0,0,0,0,1,2,0,20,4,34,0,0,38,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,1,12,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,1,0,0,2,2,2,20,4,32,0,0,38,1,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,2,0,0,0,0,0,1,0,23,1,7,0,15,0,2,0,6,0,10,0,0,17,14,0,0,2,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,13,0,2,38,2,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,23,1,16,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,1,0,0,0,0,1,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,1,20,4,36,0,0,38,1,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,15,0,2,0,6,0,10,0,1,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,1,20,4,29,0,0,38,1,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,15,0,2,0,6,0,10,1,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,1,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,30,0,0,38,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,1,8,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,0,2,2,20,4,28,0,0,38,2,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,23,1,9,0,15,0,2,0,6,0,10,1,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,1,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,2,2,2,20,4,29,0,0,38,2,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,23,1,10,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,3,20,4,30,0,0,38,2,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,1,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,1,20,4,31,0,0,38,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,23,1,11,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,1,2,2,20,4,31,0,0,38,2,0
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,73,6,5,4,0,0,3,37,0,0,0,1,0,0,0,0,0,1,0,23,0,9,1,15,0,2,0,6,0,10,0,1,17,14,0,0,1,0,0,0,0,2,20,0,16,1,37,0,27,0,4,0,0,0,0,0,0,0,2,4,8,5,3,0,0,0,0,0,0,0,0,94,13,6,0,0,0,0,0,0,0,2,2,1,20,4,19,0,1,38,1,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,73,6,5,4,0,0,1,37,0,0,0,0,0,0,0,0,0,1,0,23,1,6,0,15,0,2,0,6,0,10,0,0,17,14,0,0,0,0,0,0,0,2,20,0,16,1,37,1,27,0,4,0,0,0,0,0,0,0,2,4,8,5,1,0,0,0,0,0,0,0,1,94,13,6,0,0,0,0,0,0,0,1,2,0,20,4,24,0,0,38,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73,6,5,4,0,0,2,37,0,0,0,0,0,1,0,0,0,1,0,23,1,6,0,15,0,2,0,6,1,10,0,0,17,14,0,0,0,0,1,0,0,2,20,1,16,1,37,1,27,0,4,0,0,0,0,0,0,0,2,4,8,5,2,0,0,0,0,0,0,0,1,94,13,6,0,0,0,0,0,0,0,1,2,0,20,4,26,0,0,38,2,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,93,26,0,0,0,0,2,38,0,0,0,0,0,0,0,0,4,1,0,24,1,1,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,0,0,0,1,0,0,0,0,108,16,0,0,0,0,0,0,0,1,1,4,2,11,2,1,0,0,40,1,0
0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,93,26,0,0,0,0,6,38,0,0,0,0,0,1,0,0,4,4,0,24,2,2,0,12,4,3,0,0,1,30,0,0,21,10,0,0,0,0,1,0,0,2,14,1,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,6,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,1,0,0,4,4,5,11,2,2,0,0,40,1,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,26,0,0,0,0,2,38,0,0,0,1,0,0,0,0,4,2,0,24,0,3,0,12,4,3,0,0,0,30,0,0,21,10,0,0,1,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,0,2,4,1,11,2,3,0,1,40,1,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,93,26,0,0,1,0,3,38,0,0,0,1,0,0,1,0,4,2,0,24,2,3,0,12,4,3,0,0,0,30,0,0,21,10,0,0,1,0,0,1,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,3,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,1,0,1,3,4,1,11,2,3,1,1,40,1,1
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,93,26,0,0,1,0,2,38,0,0,0,0,0,0,1,0,4,1,0,24,0,3,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,0,0,1,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,0,2,4,1,11,2,3,1,0,40,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,93,26,0,0,0,0,2,38,0,0,0,0,0,2,0,0,4,2,0,24,1,3,0,12,4,3,0,0,2,30,0,0,21,10,0,0,0,0,2,0,0,2,14,2,12,3,38,0,31,0,0,0,0,0,0,1,0,0,6,0,26,21,2,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,1,0,1,2,4,0,11,2,7,0,0,40,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,93,26,0,0,0,0,2,38,0,0,0,0,0,2,0,0,4,1,0,24,1,4,0,12,4,3,0,0,2,30,0,0,21,10,0,0,0,0,2,0,0,2,14,2,12,3,38,0,31,0,0,0,0,0,0,1,0,0,6,0,26,21,2,0,0,0,0,0,1,0,0,108,16,0,0,0,0,0,0,0,1,2,4,0,11,2,8,0,0,40,2,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,93,26,0,0,0,0,1,38,0,0,0,0,0,0,0,0,4,1,0,24,0,4,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,1,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,0,0,4,1,11,2,4,0,0,40,0,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,93,26,0,0,0,0,1,38,0,0,0,0,0,0,0,0,4,1,0,24,1,4,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,1,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,0,1,4,1,11,2,4,0,0,40,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,93,26,0,0,0,0,2,38,1,0,0,0,1,0,0,0,4,0,1,24,1,10,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,1,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,0,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,0,0,4,1,11,2,22,0,0,40,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,93,26,0,0,1,0,3,38,0,0,0,0,0,0,1,0,4,1,0,24,1,9,0,12,4,3,0,0,0,30,0,0,21,10,0,0,0,0,0,1,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,1,0,6,0,26,21,3,0,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,0,2,4,2,11,2,21,1,0,40,1,0
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,93,26,0,0,0,0,2,38,0,0,0,1,0,0,0,0,4,0,0,24,0,10,0,12,4,3,0,0,0,30,0,0,21,10,0,0,1,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,0,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,0,1,4,1,11,2,22,0,1,40,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,93,26,0,0,1,0,3,38,0,0,0,1,0,0,1,0,4,1,0,24,1,12,0,12,4,3,0,0,0,30,0,0,21,10,0,0,1,0,0,1,0,2,14,0,12,3,38,0,31,0,0,0,0,1,0,0,0,0,6,0,26,21,3,0,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,1,0,4,1,11,2,24,1,1,40,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,93,26,0,0,0,0,2,38,0,0,0,0,0,0,0,0,4,1,0,24,1,13,0,12,4,3,1,0,0,30,0,0,21,10,0,0,0,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,0,0,0,0,0,6,0,26,21,2,1,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,1,1,4,1,11,2,25,0,0,40,0,0
0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,93,26,0,0,0,0,6,38,0,0,0,4,0,0,0,0,4,4,0,24,1,7,0,12,4,3,0,0,0,30,0,0,21,10,0,0,4,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,1,0,0,0,0,6,0,26,21,6,0,0,0,0,0,0,0,0,108,16,0,0,0,0,0,0,0,1,2,4,2,11,2,19,0,4,40,1,4
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,93,26,0,0,0,0,7,38,0,0,0,5,0,0,0,0,4,6,0,24,1,14,0,12,4,3,1,0,0,30,0,0,21,10,0,0,5,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,1,0,0,0,0,6,0,26,21,7,1,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,1,1,4,1,11,2,26,0,5,40,0,5
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,93,26,0,0,0,0,3,38,0,0,0,2,0,0,0,0,4,2,0,24,0,11,0,12,4,3,0,0,0,30,0,0,21,10,0,0,2,0,0,0,0,2,14,0,12,3,38,0,31,0,0,0,0,1,0,0,0,0,6,0,26,21,3,0,0,0,0,0,0,0,1,108,16,0,0,0,0,0,0,0,1,1,4,1,11,2,15,0,2,40,0,2
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,93,26,0,0,0,0,4,38,0,0,0,2,0,1,0,0,4,3,0,24,2,9,0,12,4,3,0,0,1,30,0,0,21,10,0,0,2,0,1,0,0,2,14,1,12,3,38,0,31,0,0,0,0,0,0,1,0,0,6,0,26,21,4,0,0,0,0,0,1,0,1,108,16,0,0,0,0,0,0,0,1,2,4,1,11,2,13,0,2,40,1,2
